id,item,conditions,expectancy,particle,start_sentence,R_expression,particle_used,original particle,unexpectedUnfair,selection,continutations_indices,checkbox
66167f67235f8,14,3,high,OH,An diesem Tag,an diesem Tag,ohne,ohne,unexpected,cont2,"[2, 1, 3]",
66167f67235f8,25,2,high,EW,Ausgerechnet Simon,Simon,ausgerechnet,ausgerechnet,unexpected,cont2,"[1, 2, 3]",
66167f67235f8,29,5,medium,EW,Ausgerechnet sein neues Handy,sein neues Handy,ausgerechnet,ausgerechnet,unexpected and unfair,cont3,"[3, 1, 2]",
66167f67235f8,13,4,medium,RA,Sogar Jonas,Jonas ,sogar,sogar,unexpected,cont2,"[3, 1, 2]",
66167f67235f8,8,2,high,EW,Ausgerechnet Moritz,Moritz,ausgerechnet,ausgerechnet,unexpected,cont2,"[3, 2, 1]",
66167f67235f8,21,5,medium,EW,Eben heute,heute ,eben,eben,unexpected,cont1,"[2, 3, 1]",
66167f67235f8,1,1,high,RA,Nur Peter,Peter,nur,nur,unexpected,cont2,"[2, 1, 3]",
66167f67235f8,4,4,medium,RA,Nur Chefarzt Neugebauer,Chefarzt Neugebauer,nur,nur,unexpected,cont1,"[1, 3, 2]",
66167f6c94e06,15,6,medium,OH,Dann,dann,ohne,ohne,unexpected,cont2,"[2, 3, 1]",
66167f6c94e06,101,dummy,medium,dummy,Lola,dummy,dummy,dummy,dummy,cont1,"[1, 2, 3]",
66167f6c94e06,11,4,medium,RA,Erst dann,dann,erst,erst,unexpected,cont1,"[1, 3, 2]",
66167f6c94e06,2,4,medium,RA,Auch heute,heute,auch,auch,unexpected,cont3,"[3, 2, 1]",
66167f6c94e06,30,2,high,EW,Gerade heute ,heute ,gerade,gerade,unexpected and unfair,cont2,"[3, 1, 2]",
66167f6c94e06,107,dummy,medium,dummy,Sie werden vielleicht,dummy,dummy,dummy,dummy,cont3,"[3, 2, 1]",
66167f6c94e06,103,dummy,medium,dummy,Ruth wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[2, 3, 1]",
66167f6c94e06,1,5,medium,EW,Ausgerechnet Peter,Peter,ausgerechnet,ausgerechnet,unexpected,cont3,"[1, 3, 2]",
66167f6c94e06,23,2,high,EW,Gerade jetzt,jetzt,gerade,gerade,unfair,cont3,"[3, 1, 2]",
66167f6c94e06,16,5,medium,EW,Eben diese Woche,diese Woche,eben,eben,unexpected,cont3,"[1, 3, 2]",
66167f6c94e06,13,2,high,EW,Gerade Jonas,Jonas ,gerade,gerade,unexpected,cont3,"[1, 3, 2]",
66167f6c94e06,108,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[3, 2, 1]",
66167f6c94e06,105,dummy,medium,dummy,Sie wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[3, 2, 1]",
66167f6c94e06,12,3,high,OH,Lisa,Lisa,ohne,ohne,unexpected,cont1,"[3, 1, 2]",
66167f6c94e06,29,3,high,OH,Sein neues Handy,sein neues Handy,ohne,ohne,unexpected and unfair,cont2,"[3, 2, 1]",
66167f6c94e06,28,4,medium,RA,Sogar er ,er,sogar,sogar,unexpected,,"[3, 1, 2]",{'jQuery11110805288200753309': 61}
66167f6c94e06,104,dummy,high,dummy,Lukas wird vielleicht,dummy,dummy,dummy,dummy,cont2,"[2, 1, 3]",
66167f6c94e06,32,1,high,RA,Auch diese Tabletten,diese Tabletten,auch ,auch,unexpected and unfair,cont3,"[1, 2, 3]",
66167f6c94e06,8,6,medium,OH,Moritz ,Moritz,ohne,ohne ,unexpected,cont1,"[1, 3, 2]",
66167f6c94e06,106,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont1,"[1, 2, 3]",
66167f6c94e06,25,6,medium,OH,Simon,Simon,ohne,ohne,unexpected,cont1,"[3, 2, 1]",
66167f6c94e06,4,2,high,EW,Gerade Chefarzt Neugebauer,Chefarzt Neugebauer,gerade,gerade,unexpected,cont1,"[2, 1, 3]",
66167f6c94e06,18,4,medium,RA,Nur Christian,Christian,nur,nur,unexpected,cont3,"[3, 2, 1]",
66167f6c94e06,21,3,high,OH,Heute,heute ,ohne,ohne ,unexpected,cont1,"[3, 2, 1]",
66167f6c94e06,24,1,high,RA,Auch Robert,Robert,auch,auch,unexpected,cont3,"[3, 2, 1]",
66167f6c94e06,102,dummy,high,dummy,Die Niederlande,dummy,dummy,dummy,dummy,,"[1, 2, 3]",{'jQuery11110805288200753309': 61}
66167f6c94e06,6,1,high,RA,Auch Nadja,Nadja,auch,auch,unexpected,cont1,"[1, 3, 2]",
66167f6c94e06,17,5,medium,EW,Ausgerechnet diese Münze,diese Münze,ausgerechnet,ausgerechnet,unexpected,cont2,"[3, 2, 1]",
66167f6c94e06,3,3,high,OH,Tims Volvo,Tims Volvo,ohne,ohne,unexpected  and unfair,cont1,"[3, 1, 2]",
66167f6c94e06,14,1,high,RA,Nur an diesem Tag,an diesem Tag,bloß,bloß,unexpected,cont2,"[3, 1, 2]",
66167f6c94e06,9,5,medium,EW,Ausgerechnet einen Tag vor dem Abflug,einen Tag vor dem Abflug,ausgerechnet,ausgerechnet,unexpected,cont3,"[1, 3, 2]",
66167f6c94e06,33,6,medium,OH,Dieser Podcast,diese Podcast,ohne,ohne,unexpected,cont2,"[1, 2, 3]",
66167fd21fac5,8,5,medium,EW,Ausgerechnet Moritz,Moritz,ausgerechnet,ausgerechnet,unexpected,cont2,"[3, 2, 1]",
66167fd21fac5,107,dummy,high,dummy,Am Wochenende werden sie wahrscheinlich,dummy,dummy,dummy,dummy,cont1,"[2, 3, 1]",
66167fd21fac5,14,6,medium,OH,An diesem Tag,an diesem Tag,ohne,ohne ,unexpected,cont3,"[3, 2, 1]",
66167fd21fac5,102,dummy,medium,dummy,Nächstes Jahr,dummy,dummy,dummy,dummy,cont1,"[3, 1, 2]",
66167fd21fac5,21,2,high,EW,Eben heute,heute ,eben,eben,unexpected,cont3,"[2, 1, 3]",
66167fd21fac5,104,dummy,medium,dummy,Morgen wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont2,"[1, 3, 2]",
66167fd21fac5,6,6,medium,OH,Nadja,Nadja,ohne,ohne ,unexpected,cont2,"[2, 3, 1]",
66167fd21fac5,9,4,medium,RA,Sogar einen Tag vor dem Abflug,einen Tag vor dem Abflug,sogar,sogar,unexpected,cont1,"[3, 2, 1]",
66167fd21fac5,33,5,medium,EW,Gerade dieser Podcast,diese Podcast,gerade,gerade,unexpected,cont2,"[3, 2, 1]",
66167fd21fac5,24,6,medium,OH,Robert,Robert,ohne,ohne,unexpected,cont2,"[2, 3, 1]",
66167fd21fac5,16,4,medium,RA,Nur diese Woche,diese Woche,nur,nur,unexpected,cont1,"[2, 1, 3]",
66167fd21fac5,12,2,high,EW,Ausgerechnet Lisa,Lisa,ausgerechnet,ausgerechnet,unexpected,cont2,"[3, 2, 1]",
66167fd21fac5,11,3,high,OH,Dann,dann,ohne,ohne ,unexpected,cont3,"[1, 2, 3]",
66167fd21fac5,108,dummy,medium,dummy,Heute wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont1,"[1, 2, 3]",
66167fd21fac5,28,3,high,OH,Er ,er,ohne,ohne,unexpected and unfair,cont2,"[1, 3, 2]",
66167fd21fac5,101,dummy,high,dummy,Gestern,dummy,dummy,dummy,dummy,cont2,"[3, 1, 2]",
66167fd21fac5,25,5,medium,EW,Ausgerechnet Simon,Simon,ausgerechnet,ausgerechnet,unexpected,cont3,"[3, 1, 2]",
66167fd21fac5,13,1,high,RA,Sogar Jonas,Jonas ,sogar,sogar,unexpected,cont3,"[2, 3, 1]",
66167fd21fac5,105,dummy,high,dummy,Am Freitag wird sie wahrscheinlich,dummy,dummy,dummy,dummy,cont2,"[3, 2, 1]",
66167fd21fac5,106,dummy,medium,dummy,Heute wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont1,"[1, 2, 3]",
66167fd21fac5,17,4,medium,RA,Auch diese Münze,diese Münze,auch,auch,unexpected,cont3,"[3, 1, 2]",
66167fd21fac5,2,3,high,OH,Heute,heute,ohne,ohne,unexpected,cont1,"[2, 3, 1]",
66167fd21fac5,15,5,medium,EW,Genau dann,dann,genau,genau,unexpected,cont1,"[2, 3, 1]",
66167fd21fac5,103,dummy,high,dummy,Am Sonntag wird wahrscheinlich,dummy,dummy,dummy,dummy,cont1,"[1, 3, 2]",
66167fd21fac5,3,2,high,EW,Ausgerechnet Tims Volvo,Tims Volvo,ausgerechnet,ausgerechnet,unexpected  and unfair,cont3,"[3, 1, 2]",
66167fd21fac5,29,2,high,EW,Ausgerechnet sein neues Handy,sein neues Handy,ausgerechnet,ausgerechnet,unexpected and unfair,cont1,"[2, 3, 1]",
66167fd21fac5,1,4,medium,RA,Nur Peter,Peter,nur,nur,unexpected,cont2,"[1, 3, 2]",
66167fd21fac5,32,6,medium,OH,Diese Tabletten ,diese Tabletten,ohne,ohne,unexpected and unfair,cont3,"[1, 2, 3]",
66167fd21fac5,4,1,high,RA,Nur Chefarzt Neugebauer,Chefarzt Neugebauer,nur,nur,unexpected,cont1,"[1, 3, 2]",
66167fd21fac5,30,1,high,RA,Lediglich heute ,heute ,lediglich,lediglich,unexpected and unfair,cont3,"[2, 3, 1]",
66167fd21fac5,18,3,high,OH,Christian ,Christian,ohne,ohne,unexpected,cont3,"[2, 1, 3]",
66167fd21fac5,23,1,high,RA,Nur jetzt ,jetzt,nur,nur,unfair,cont1,"[2, 3, 1]",
66167f67dc027,106,dummy,medium,dummy,Heute wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont3,"[2, 1, 3]",
66167f67dc027,16,2,high,EW,Eben diese Woche,diese Woche,eben,eben,unexpected,cont3,"[3, 2, 1]",
66167f67dc027,12,6,medium,OH,Lisa,Lisa,ohne,ohne,unexpected,cont1,"[3, 2, 1]",
66167f67dc027,13,5,medium,EW,Gerade Jonas,Jonas ,gerade,gerade,unexpected,cont1,"[3, 1, 2]",
66167f67dc027,104,dummy,medium,dummy,Morgen wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont2,"[2, 3, 1]",
66167f67dc027,2,1,high,RA,Auch heute,heute,auch,auch,unexpected,cont1,"[3, 2, 1]",
66167f67dc027,23,5,medium,EW,Gerade jetzt,jetzt,gerade,gerade,unfair,cont3,"[1, 2, 3]",
66167f67dc027,102,dummy,medium,dummy,Nächstes Jahr,dummy,dummy,dummy,dummy,cont3,"[1, 2, 3]",
66167f67dc027,15,3,high,OH,Dann,dann,ohne,ohne,unexpected,cont2,"[1, 2, 3]",
66167f67dc027,14,4,medium,RA,Nur an diesem Tag,an diesem Tag,bloß,bloß,unexpected,cont3,"[1, 3, 2]",
66167f67dc027,29,6,medium,OH,Sein neues Handy,sein neues Handy,ohne,ohne,unexpected and unfair,,"[2, 1, 3]",{'jQuery111105549353269727589': 61}
66167f67dc027,17,2,high,EW,Ausgerechnet diese Münze,diese Münze,ausgerechnet,ausgerechnet,unexpected,cont2,"[3, 2, 1]",
66167f67dc027,32,4,medium,RA,Auch diese Tabletten,diese Tabletten,auch,auch,unexpected and unfair,cont1,"[1, 2, 3]",
66167f67dc027,33,3,high,OH,Dieser Podcast,diese Podcast,ohne,ohne,unexpected,cont1,"[3, 2, 1]",
66167f67dc027,8,3,high,OH,Moritz ,Moritz,ohne,ohne ,unexpected,cont3,"[2, 1, 3]",
66167f67dc027,4,5,medium,EW,Gerade Chefarzt Neugebauer,Chefarzt Neugebauer,gerade,gerade,unexpected,cont3,"[2, 1, 3]",
66167f67dc027,103,dummy,high,dummy,Am Sonntag wird wahrscheinlich,dummy,dummy,dummy,dummy,cont2,"[3, 1, 2]",
66167f67dc027,9,2,high,EW,Ausgerechnet einen Tag vor dem Abflug,einen Tag vor dem Abflug,ausgerechnet,ausgerechnet,unfair,cont1,"[2, 1, 3]",
66167f67dc027,28,1,high,RA,Sogar er ,er,sogar,sogar,unexpected and unfair,,"[3, 2, 1]",{'jQuery111105549353269727589': 61}
66167f67dc027,108,dummy,medium,dummy,Heute wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont3,"[3, 1, 2]",
66167f67dc027,3,6,medium,OH,Tims Volvo ,Tims Volvo,ohne,ohne,unexpected  and unfair,cont2,"[2, 1, 3]",
66167f67dc027,11,1,high,RA,Erst dann,dann,erst,erst,unexpected,cont2,"[2, 1, 3]",
66167f67dc027,18,1,high,RA,Nur Christian,Christian,nur,nur,unexpected,cont2,"[3, 1, 2]",
66167f67dc027,25,3,high,OH,Simon,Simon,ohne,ohne,unexpected,cont3,"[2, 1, 3]",
66167f67dc027,101,dummy,high,dummy,Gestern,dummy,dummy,dummy,dummy,,"[3, 2, 1]",{'jQuery111105549353269727589': 61}
66167f67dc027,105,dummy,high,dummy,Am Freitag wird sie wahrscheinlich,dummy,dummy,dummy,dummy,cont1,"[2, 1, 3]",
66167f67dc027,24,4,medium,RA,Auch Robert,Robert,auch,auch,unexpected,cont2,"[2, 1, 3]",
66167f67dc027,6,4,medium,RA,Auch Nadja,Nadja,auch,auch,unexpected,,"[3, 2, 1]",{'jQuery111105549353269727589': 61}
66167f67dc027,30,5,medium,EW,Gerade heute ,heute ,gerade,gerade,unexpected and unfair,cont1,"[3, 1, 2]",
66167f67dc027,1,2,high,EW,Ausgerechnet Peter,Peter,ausgerechnet,ausgerechnet,unexpected,cont2,"[1, 2, 3]",
66167f67dc027,21,6,medium,OH,Heute,heute ,ohne,ohne ,unexpected,cont1,"[3, 2, 1]",
66167f67dc027,107,dummy,high,dummy,Am Wochenende werden sie wahrscheinlich,dummy,dummy,dummy,dummy,cont2,"[2, 3, 1]",
66167ed8c2cba,104,dummy,high,dummy,Lukas wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[3, 2, 1]",
66167ed8c2cba,32,5,medium,EW,Ausgerechnet diese Tabletten,diese Tabletten,ausgerechnet,ausgerechnet,unexpected and unfair,cont2,"[3, 2, 1]",
66167ed8c2cba,11,2,high,EW,Gerade dann,dann,gerade,gerade,unexpected,,"[2, 1, 3]",{'jQuery1111012722975639266432': 61}
66167ed8c2cba,3,1,high,RA,Nur Tims Volvo,Tims Volvo,nur,nur,unexpected  and unfair,,"[1, 2, 3]",{'jQuery1111012722975639266432': 61}
66167ed8c2cba,106,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont1,"[3, 2, 1]",
66167ed8c2cba,25,4,medium,RA,Nur Simon,Simon,nur,nur,unexpected,cont1,"[3, 2, 1]",
66167ed8c2cba,15,4,medium,RA,Auch dann,dann,auch,auch,unexpected,cont3,"[3, 2, 1]",
66167ed8c2cba,17,3,high,OH,Diese Münze ,diese Münze,ohne,ohne,unexpected,cont1,"[1, 2, 3]",
66167ed8c2cba,108,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont2,"[3, 2, 1]",
66167ed8c2cba,6,5,medium,EW,Ausgerechnet Nadja,Nadja,ausgerechnet,ausgerechnet,unexpected,cont2,"[3, 2, 1]",
66167ed8c2cba,24,5,medium,EW,Ausgerechnet Robert,Robert,ausgerechnet,ausgerechnet,unexpected,cont3,"[2, 3, 1]",
66167ed8c2cba,13,6,medium,OH,Jonas ,Jonas ,ohne,ohne,unexpected,cont3,"[1, 2, 3]",
66167ed8c2cba,29,1,high,RA,Nur sein neues Handy,sein neues Handy,nur,nur,unexpected and unfair,cont1,"[3, 2, 1]",
66167ed8c2cba,12,1,high,RA,Auch Lisa,Lisa,auch,auch,unexpected,cont3,"[2, 3, 1]",
66167ed8c2cba,2,2,high,EW,Ausgerechnet heute,heute,ausgerechnet,ausgerechnet,unexpected,cont3,"[1, 3, 2]",
66167ed8c2cba,21,1,high,RA,Auch heute,heute ,auch,auch,unexpected,cont1,"[1, 3, 2]",
66167ed8c2cba,16,3,high,OH,Diese Woche,diese Woche,ohne,ohne ,unexpected,,"[3, 2, 1]",{'jQuery1111012722975639266432': 61}
66167ed8c2cba,18,2,high,EW,Ausgerechnet Christian,Christian,ausgerechnet,ausgerechnet,unexpected,cont2,"[3, 1, 2]",
66167ed8c2cba,101,dummy,medium,dummy,Lola,dummy,dummy,dummy,dummy,cont3,"[1, 3, 2]",
66167ed8c2cba,28,2,high,EW,Genau er,er,genau,genau,unexpected and unfair,cont2,"[2, 1, 3]",
66167ed8c2cba,8,4,medium,RA,Auch Moritz,Moritz,auch ,auch,unexpected,cont1,"[1, 3, 2]",
66167ed8c2cba,30,6,medium,OH,Heute,heute ,ohne,ohne,unexpected and unfair,cont2,"[2, 3, 1]",
66167ed8c2cba,9,3,high,OH,Einen Tag vor dem Abflug,einen Tag vor dem Abflug,ohne,ohne ,unfair,cont2,"[3, 2, 1]",
66167ed8c2cba,103,dummy,medium,dummy,Ruth wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[1, 3, 2]",
66167ed8c2cba,14,5,medium,EW,Genau an diesem Tag,an diesem Tag,genau,genau,unexpected,cont1,"[2, 3, 1]",
66167ed8c2cba,107,dummy,medium,dummy,Sie werden vielleicht,dummy,dummy,dummy,dummy,cont1,"[1, 2, 3]",
66167ed8c2cba,102,dummy,high,dummy,Die Niederlande,dummy,dummy,dummy,dummy,cont2,"[2, 3, 1]",
66167ed8c2cba,33,4,medium,RA,Nur dieser Podcast,diese Podcast,nur,nur,unexpected,cont2,"[3, 2, 1]",
66167ed8c2cba,4,6,medium,OH,Chefarzt Neugebauer,Chefarzt Neugebauer,ohne,ohne ,unexpected,cont1,"[3, 2, 1]",
66167ed8c2cba,23,6,medium,OH,Jetzt,jetzt,ohne,ohne,unfair,cont1,"[1, 3, 2]",
66167ed8c2cba,1,3,high,OH,Peter,Peter,ohne,ohne,unexpected,cont3,"[2, 3, 1]",
66167ed8c2cba,105,dummy,medium,dummy,Sie wird vielleicht,dummy,dummy,dummy,dummy,cont2,"[1, 2, 3]",
66167f443cc22,11,6,medium,OH,Dann,dann,ohne,ohne ,unexpected,cont2,"[1, 2, 3]",
66167f443cc22,18,6,medium,OH,Christian ,Christian,ohne,ohne ,unexpected,cont1,"[1, 2, 3]",
66167f443cc22,28,6,medium,OH,Er ,er,ohne,ohne ,unexpected,cont2,"[2, 1, 3]",
66167f443cc22,29,5,medium,EW,Ausgerechnet sein neues Handy,sein neues Handy,ausgerechnet,ausgerechnet,unexpected and unfair,cont1,"[1, 2, 3]",
66167f443cc22,107,dummy,medium,dummy,Sie werden vielleicht,dummy,dummy,dummy,dummy,cont2,"[3, 1, 2]",
66167f443cc22,3,5,medium,EW,Ausgerechnet Tims Volvo,Tims Volvo,ausgerechnet,ausgerechnet,unexpected  and unfair,cont1,"[2, 3, 1]",
66167f443cc22,105,dummy,medium,dummy,Sie wird vielleicht,dummy,dummy,dummy,dummy,cont2,"[3, 1, 2]",
66167f443cc22,15,2,high,EW,Genau dann,dann,genau,genau,unexpected,cont1,"[2, 1, 3]",
66167f443cc22,8,2,high,EW,Ausgerechnet Moritz,Moritz,ausgerechnet,ausgerechnet,unexpected,cont1,"[2, 1, 3]",
66167f443cc22,101,dummy,medium,dummy,Lola,dummy,dummy,dummy,dummy,cont3,"[3, 2, 1]",
66167f443cc22,106,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont1,"[1, 3, 2]",
66167f443cc22,14,3,high,OH,An diesem Tag,an diesem Tag,ohne,ohne,unexpected,cont1,"[3, 2, 1]",
66167f443cc22,2,6,medium,OH,Heute,heute,ohne,ohne,unexpected,cont2,"[1, 3, 2]",
66167f443cc22,33,2,high,EW,Gerade dieser Podcast,diese Podcast,gerade,gerade,unexpected,cont3,"[3, 1, 2]",
66167f443cc22,24,3,high,OH,Robert,Robert,ohne,ohne,unexpected,cont3,"[1, 2, 3]",
66167f443cc22,16,1,high,RA,Nur diese Woche,diese Woche,nur,nur,unexpected,cont2,"[1, 2, 3]",
66167f443cc22,6,3,high,OH,Nadja,Nadja,ohne,ohne ,unexpected,cont1,"[1, 2, 3]",
66167f443cc22,4,4,medium,RA,Nur Chefarzt Neugebauer,Chefarzt Neugebauer,nur,nur,unexpected,cont2,"[2, 1, 3]",
66167f443cc22,103,dummy,medium,dummy,Ruth wird vielleicht,dummy,dummy,dummy,dummy,cont1,"[3, 1, 2]",
66167f443cc22,12,5,medium,EW,Ausgerechnet Lisa,Lisa,ausgerechnet,ausgerechnet,unexpected,cont1,"[2, 3, 1]",
66167f443cc22,108,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[1, 2, 3]",
66167f443cc22,13,4,medium,RA,Sogar Jonas,Jonas ,sogar,sogar,unexpected,cont1,"[1, 3, 2]",
66167f443cc22,30,4,medium,RA,Lediglich heute ,heute ,lediglich,lediglich,unexpected and unfair,cont3,"[3, 2, 1]",
66167f443cc22,102,dummy,high,dummy,Die Niederlande,dummy,dummy,dummy,dummy,cont3,"[3, 1, 2]",
66167f443cc22,9,1,high,RA,Sogar einen Tag vor dem Abflug,einen Tag vor dem Abflug,sogar,sogar,unfair,cont3,"[2, 3, 1]",
66167f443cc22,104,dummy,high,dummy,Lukas wird vielleicht,dummy,dummy,dummy,dummy,cont2,"[2, 1, 3]",
66167f443cc22,1,1,high,RA,Nur Peter,Peter,nur,nur,unexpected,cont2,"[3, 1, 2]",
66167f443cc22,32,3,high,OH,Diese Tabletten ,diese Tabletten,ohne,ohne,unexpected and unfair,cont1,"[3, 1, 2]",
66167f443cc22,25,2,high,EW,Ausgerechnet Simon,Simon,ausgerechnet,ausgerechnet,unexpected,cont3,"[1, 2, 3]",
66167f443cc22,23,4,medium,RA,Nur jetzt ,jetzt,nur,nur,unfair,cont3,"[3, 2, 1]",
66167f443cc22,21,5,medium,EW,Eben heute,heute ,eben,eben,unexpected,cont2,"[2, 3, 1]",
66167f443cc22,17,1,high,RA,Auch diese Münze,diese Münze,auch,auch,unexpected,cont3,"[2, 3, 1]",
66167f6927881,25,3,high,OH,Simon,Simon,ohne,ohne,unexpected,cont2,"[1, 3, 2]",
66167f6927881,24,4,medium,RA,Auch Robert,Robert,auch,auch,unexpected,cont1,"[1, 3, 2]",
66167f6927881,30,5,medium,EW,Gerade heute ,heute ,gerade,gerade,unexpected and unfair,cont2,"[1, 2, 3]",
66167f6927881,6,4,medium,RA,Auch Nadja,Nadja,auch,auch,unexpected,cont1,"[1, 3, 2]",
66167f6927881,2,1,high,RA,Auch heute,heute,auch,auch,unexpected,cont3,"[1, 2, 3]",
66167f6927881,1,2,high,EW,Ausgerechnet Peter,Peter,ausgerechnet,ausgerechnet,unexpected,cont1,"[1, 2, 3]",
66167f6927881,108,dummy,medium,dummy,Heute wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont2,"[3, 2, 1]",
66167f6927881,103,dummy,high,dummy,Am Sonntag wird wahrscheinlich,dummy,dummy,dummy,dummy,cont1,"[2, 3, 1]",
66167f6927881,4,5,medium,EW,Gerade Chefarzt Neugebauer,Chefarzt Neugebauer,gerade,gerade,unexpected,cont1,"[2, 1, 3]",
66167f6927881,15,3,high,OH,Dann,dann,ohne,ohne,unexpected,cont1,"[2, 3, 1]",
66167f6927881,13,5,medium,EW,Gerade Jonas,Jonas ,gerade,gerade,unexpected,cont1,"[2, 3, 1]",
66167f6927881,33,3,high,OH,Dieser Podcast,diese Podcast,ohne,ohne,unexpected,cont3,"[1, 3, 2]",
66167f6927881,104,dummy,medium,dummy,Morgen wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont1,"[3, 1, 2]",
66167f6927881,11,1,high,RA,Erst dann,dann,erst,erst,unexpected,cont3,"[2, 3, 1]",
66167f6927881,9,2,high,EW,Ausgerechnet einen Tag vor dem Abflug,einen Tag vor dem Abflug,ausgerechnet,ausgerechnet,unfair,cont1,"[2, 3, 1]",
66167f6927881,32,4,medium,RA,Auch diese Tabletten,diese Tabletten,auch,auch,unexpected and unfair,cont2,"[3, 1, 2]",
66167f6927881,23,5,medium,EW,Gerade jetzt,jetzt,gerade,gerade,unfair,cont2,"[1, 2, 3]",
66167f6927881,107,dummy,high,dummy,Am Wochenende werden sie wahrscheinlich,dummy,dummy,dummy,dummy,cont1,"[2, 3, 1]",
66167f6927881,12,6,medium,OH,Lisa,Lisa,ohne,ohne,unexpected,cont1,"[1, 3, 2]",
66167f6927881,18,1,high,RA,Nur Christian,Christian,nur,nur,unexpected,cont1,"[1, 2, 3]",
66167f6927881,3,6,medium,OH,Tims Volvo ,Tims Volvo,ohne,ohne,unexpected  and unfair,cont3,"[3, 2, 1]",
66167f6927881,21,6,medium,OH,Heute,heute ,ohne,ohne ,unexpected,cont3,"[2, 1, 3]",
66167f6927881,8,3,high,OH,Moritz ,Moritz,ohne,ohne ,unexpected,cont3,"[1, 2, 3]",
66167f6927881,102,dummy,medium,dummy,Nächstes Jahr,dummy,dummy,dummy,dummy,cont1,"[3, 1, 2]",
66167f6927881,105,dummy,high,dummy,Am Freitag wird sie wahrscheinlich,dummy,dummy,dummy,dummy,,"[3, 1, 2]",{'jQuery1111009038163327850735': 61}
66167f6927881,29,6,medium,OH,Sein neues Handy,sein neues Handy,ohne,ohne,unexpected and unfair,cont3,"[2, 3, 1]",
66167f6927881,106,dummy,medium,dummy,Heute wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont3,"[1, 3, 2]",
66167f6927881,101,dummy,high,dummy,Gestern,dummy,dummy,dummy,dummy,cont1,"[1, 2, 3]",
66167f6927881,16,2,high,EW,Eben diese Woche,diese Woche,eben,eben,unexpected,cont1,"[2, 1, 3]",
66167f6927881,14,4,medium,RA,Nur an diesem Tag,an diesem Tag,bloß,bloß,unexpected,cont2,"[3, 1, 2]",
66167f6927881,28,1,high,RA,Sogar er ,er,sogar,sogar,unexpected and unfair,,"[2, 1, 3]",{'jQuery1111009038163327850735': 61}
66167f6927881,17,2,high,EW,Ausgerechnet diese Münze,diese Münze,ausgerechnet,ausgerechnet,unexpected,cont2,"[1, 2, 3]",
66167e8022a35,30,3,high,OH,Heute,heute ,ohne,ohne,unexpected and unfair,cont3,"[2, 1, 3]",
66167e8022a35,32,2,high,EW,Ausgerechnet diese Tabletten,diese Tabletten,ausgerechnet,ausgerechnet,unexpected and unfair,cont1,"[2, 3, 1]",
66167e8022a35,13,3,high,OH,Jonas ,Jonas ,ohne,ohne,unexpected,cont2,"[2, 3, 1]",
66167e8022a35,106,dummy,medium,dummy,Heute wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont2,"[1, 3, 2]",
66167e8022a35,18,5,medium,EW,Ausgerechnet Christian,Christian,ausgerechnet,ausgerechnet,unexpected,cont3,"[3, 2, 1]",
66167e8022a35,15,1,high,RA,Auch dann,dann,auch,auch,unexpected,cont2,"[2, 3, 1]",
66167e8022a35,1,6,medium,OH,Peter,Peter,ohne,ohne,unexpected,cont2,"[3, 2, 1]",
66167e8022a35,3,4,medium,RA,Nur Tims Volvo,Tims Volvo,nur,nur,unexpected  and unfair,cont1,"[2, 3, 1]",{'jQuery1111015609407121699914': 61}
66167e8022a35,8,1,high,RA,Auch Moritz,Moritz,auch ,auch,unexpected,cont2,"[2, 1, 3]",
66167e8022a35,107,dummy,high,dummy,Am Wochenende werden sie wahrscheinlich,dummy,dummy,dummy,dummy,cont3,"[3, 2, 1]",
66167e8022a35,21,4,medium,RA,Auch heute,heute ,auch,auch,unexpected,cont1,"[1, 3, 2]",
66167e8022a35,6,2,high,EW,Ausgerechnet Nadja,Nadja,ausgerechnet,ausgerechnet,unexpected,cont2,"[3, 1, 2]",
66167e8022a35,101,dummy,high,dummy,Gestern,dummy,dummy,dummy,dummy,cont1,"[1, 2, 3]",
66167e8022a35,102,dummy,medium,dummy,Nächstes Jahr,dummy,dummy,dummy,dummy,cont3,"[3, 1, 2]",
66167e8022a35,14,2,high,EW,Genau an diesem Tag,an diesem Tag,genau,genau,unexpected,cont1,"[2, 3, 1]",
